Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
15,Stratford,San Joaquin Valley,1/9/2025,009,1.57, ,0.00, ,131, ,0.7, ,16.7, ,-1.6, ,6.6, ,92, ,50, ,75, ,2.6, ,1.2, ,107.3, ,11.0, 
15,Stratford,San Joaquin Valley,1/10/2025,010,1.82, ,0.00, ,131, ,0.7, ,20.6, ,-1.5, ,8.1, ,98, ,32, ,68, ,2.6, ,1.6, ,134.4, ,10.8, 
15,Stratford,San Joaquin Valley,1/11/2025,011,2.26, ,0.00, ,133, ,0.7, ,16.3, ,2.8, ,8.7, ,90, ,40, ,65, ,2.5, ,3.0, ,256.8, ,10.8, 
15,Stratford,San Joaquin Valley,1/12/2025,012,1.79, ,0.00, ,132, ,0.6, ,14.4, ,-2.9, ,5.3, ,98, ,45, ,73, ,0.8, ,2.0, ,172.6, ,10.5, 
15,Stratford,San Joaquin Valley,1/13/2025,013,1.75, ,0.00, ,136, ,0.6, ,16.3, ,-3.7, ,5.4, ,97, ,33, ,64, ,-0.9, ,1.6, ,140.2, ,10.1, 
15,Stratford,San Joaquin Valley,1/14/2025,014,1.69, ,0.00, ,135, ,0.6, ,16.3, ,-3.3, ,6.1, ,87, ,37, ,63, ,-0.3, ,1.3, ,108.7, ,9.9, 
15,Stratford,San Joaquin Valley,1/15/2025,015,1.98, ,0.00, ,138, ,0.6, ,18.1, ,-3.3, ,6.7, ,97, ,37, ,64, ,0.4, ,1.7, ,148.2, ,9.8, 
15,Stratford,San Joaquin Valley,1/16/2025,016,1.93, ,0.00, ,137, ,0.6, ,19.6, ,-3.0, ,7.7, ,85, ,29, ,58, ,-0.1, ,1.4, ,121.4, ,9.7, 
15,Stratford,San Joaquin Valley,1/17/2025,017,1.85, ,0.00, ,137, ,0.7, ,18.3, ,-1.2, ,7.8, ,91, ,37, ,62, ,1.0, ,1.4, ,119.3, ,9.7, 
15,Stratford,San Joaquin Valley,1/18/2025,018,1.71, ,0.00, ,135, ,0.7, ,16.3, ,-0.8, ,6.8, ,93, ,48, ,75, ,2.6, ,1.5, ,127.5, ,9.7, 
15,Stratford,San Joaquin Valley,1/19/2025,019,1.71, ,0.00, ,138, ,0.7, ,17.2, ,-2.5, ,6.7, ,97, ,44, ,71, ,1.9, ,1.2, ,101.0, ,9.6, 
15,Stratford,San Joaquin Valley,1/20/2025,020,1.83, ,0.00, ,139, ,0.7, ,15.3, ,-1.8, ,6.2, ,95, ,49, ,76, ,2.2, ,1.9, ,163.1, ,9.6, 
15,Stratford,San Joaquin Valley,1/21/2025,021,1.90, ,0.00, ,143, ,0.7, ,18.3, ,-2.3, ,6.9, ,99, ,34, ,66, ,1.0, ,1.3, ,112.9, ,9.5, 
15,Stratford,San Joaquin Valley,1/22/2025,022,1.86, ,0.00, ,144, ,0.6, ,17.9, ,-1.9, ,6.9, ,85, ,33, ,61, ,-0.2, ,1.2, ,104.4, ,9.4, 
15,Stratford,San Joaquin Valley,1/23/2025,023,1.89, ,0.00, ,145, ,0.7, ,18.6, ,-3.4, ,6.9, ,98, ,39, ,66, ,1.1, ,1.1, ,98.4, ,9.3, 
15,Stratford,San Joaquin Valley,1/24/2025,024,2.09, ,0.00, ,140, ,0.6, ,20.7, ,-2.4, ,8.0, ,92, ,25, ,57, ,-0.1, ,1.3, ,114.6, ,9.3, 
15,Stratford,San Joaquin Valley,1/25/2025,025,1.67, ,0.00, ,86, ,0.7, ,15.2, ,3.8, ,9.8, ,76, ,47, ,61, ,2.7, ,2.7, ,234.7, ,9.5, 
15,Stratford,San Joaquin Valley,1/26/2025,026,0.66, ,5.70, ,64, ,0.9, ,10.9, ,3.1, ,7.7, ,97, ,76, ,88, ,5.9, ,2.0, ,170.6, ,9.8, 
15,Stratford,San Joaquin Valley,1/27/2025,027,1.79, ,0.10, ,150, ,0.8, ,13.9, ,0.4, ,6.9, ,100, ,43, ,76, ,2.9, ,1.4, ,118.3, ,9.9, 
15,Stratford,San Joaquin Valley,1/28/2025,028,1.82, ,0.00, ,151, ,0.7, ,15.4, ,-2.1, ,5.7, ,100, ,43, ,77, ,1.9, ,1.2, ,105.9, ,9.7, 
15,Stratford,San Joaquin Valley,1/29/2025,029,1.85, ,0.00, ,154, ,0.7, ,16.7, ,-3.5, ,6.5, ,100, ,38, ,70, ,1.5, ,1.2, ,106.6, ,9.6, 
15,Stratford,San Joaquin Valley,1/30/2025,030,1.93, ,0.00, ,153, ,0.8, ,16.7, ,-1.2, ,7.1, ,97, ,46, ,75, ,2.9, ,1.4, ,119.8, ,9.5, 
15,Stratford,San Joaquin Valley,1/31/2025,031,1.56, ,0.00, ,114, ,0.9, ,16.0, ,1.5, ,8.8, ,94, ,53, ,75, ,4.6, ,1.3, ,110.2, ,9.6, 
15,Stratford,San Joaquin Valley,2/1/2025,032,1.88, ,0.00, ,105, ,1.0, ,20.4, ,7.0, ,13.7, ,92, ,45, ,65, ,7.3, ,1.9, ,163.0, ,10.2, 
15,Stratford,San Joaquin Valley,2/2/2025,033,2.29, ,0.00, ,160, ,1.0, ,23.4,Y,3.5, ,13.0, ,96, ,43, ,67, ,7.1, ,1.4, ,125.0, ,10.6, 
15,Stratford,San Joaquin Valley,2/3/2025,034,2.24, ,0.00, ,133, ,0.9, ,21.7, ,2.0, ,12.5, ,96, ,38, ,64, ,5.9, ,1.8, ,152.7, ,10.9, 
15,Stratford,San Joaquin Valley,2/4/2025,035,2.53, ,0.50, ,123, ,1.1, ,20.0, ,5.4, ,13.4, ,89, ,47, ,69, ,7.9, ,4.0,Y,343.7,Y,11.1, 
15,Stratford,San Joaquin Valley,2/5/2025,036,2.46, ,0.00, ,144, ,0.8, ,17.3, ,3.2, ,11.1, ,85, ,39, ,60, ,3.7, ,3.2, ,275.5, ,11.4, 
15,Stratford,San Joaquin Valley,2/6/2025,037,0.55, ,3.80, ,54, ,1.1, ,16.6, ,1.8, ,9.9, ,99, ,77, ,91, ,8.5, ,3.3, ,281.3, ,11.1, 
15,Stratford,San Joaquin Valley,2/7/2025,038,1.64, ,0.00, ,110, ,1.1, ,16.5, ,4.8, ,11.7, ,94, ,54, ,76, ,7.7, ,3.0, ,257.4, ,11.4, 
15,Stratford,San Joaquin Valley,2/8/2025,039,2.44, ,0.00, ,174, ,0.8, ,15.3, ,0.1, ,7.5, ,98, ,53, ,78, ,3.9, ,2.9, ,246.8, ,11.3, 
15,Stratford,San Joaquin Valley,2/9/2025,040,2.41, ,0.00, ,176, ,0.6, ,15.1, ,-1.8, ,6.4, ,84, ,43, ,64, ,0.1, ,2.2, ,192.8, ,10.8, 
15,Stratford,San Joaquin Valley,2/10/2025,041,2.45, ,0.00, ,169, ,0.6, ,15.6, ,-2.2, ,6.4, ,83, ,34, ,59, ,-1.0, ,2.0, ,174.4, ,10.5, 
15,Stratford,San Joaquin Valley,2/11/2025,042,2.75, ,0.00, ,176, ,0.5, ,16.1, ,-2.7, ,8.1, ,82, ,25, ,49, ,-2.0, ,2.0, ,172.8, ,10.3, 
15,Stratford,San Joaquin Valley,2/12/2025,043,1.55, ,2.30, ,115, ,0.9, ,13.5, ,5.8, ,10.3, ,97, ,54, ,73, ,5.7, ,2.1, ,177.3, ,10.5, 
15,Stratford,San Joaquin Valley,2/13/2025,044,1.01, ,7.10, ,49, ,1.3, ,17.6, ,10.1, ,13.4, ,98, ,65, ,84, ,10.7, ,5.0,R,436.0,R,11.0, 
15,Stratford,San Joaquin Valley,2/14/2025,045,2.18, ,0.10, ,142, ,1.0, ,16.5, ,4.3, ,11.1, ,94, ,57, ,79, ,7.6, ,3.1, ,268.3, ,11.3, 
15,Stratford,San Joaquin Valley,2/15/2025,046,2.11, ,0.00, ,157, ,0.8, ,16.0, ,0.7, ,8.3, ,97, ,55, ,78, ,4.6, ,1.7, ,147.4, ,11.2, 
15,Stratford,San Joaquin Valley,2/16/2025,047,2.39, ,0.00, ,179, ,0.9, ,19.0, ,2.2, ,9.9, ,97, ,44, ,75, ,5.6, ,1.4, ,119.9, ,11.1, 
15,Stratford,San Joaquin Valley,2/17/2025,048,2.75, ,0.00, ,170, ,0.9, ,17.9, ,3.5, ,10.5, ,96, ,47, ,72, ,5.6, ,2.6, ,224.3, ,11.3, 
15,Stratford,San Joaquin Valley,2/18/2025,049,2.69, ,0.00, ,179, ,0.9, ,18.3, ,1.8, ,9.8, ,95, ,48, ,73, ,5.2, ,2.0, ,173.8, ,11.2, 
15,Stratford,San Joaquin Valley,2/19/2025,050,2.94, ,0.00, ,176, ,1.1, ,21.8, ,10.3, ,16.5,Y,91, ,44, ,58,Y,8.2,Y,2.9, ,254.4, ,11.4, 
15,Stratford,San Joaquin Valley,2/20/2025,051,2.14, ,0.00, ,143, ,1.1, ,16.0, ,4.5, ,11.4, ,93, ,60, ,78, ,7.8, ,3.3, ,285.5, ,11.7, 
15,Stratford,San Joaquin Valley,2/21/2025,052,2.49, ,0.00, ,178, ,0.9, ,20.4, ,1.1, ,10.1, ,99, ,45, ,75, ,5.8, ,1.6, ,135.0, ,11.6, 
15,Stratford,San Joaquin Valley,2/22/2025,053,2.96, ,0.00, ,191, ,0.9, ,23.3, ,2.9, ,12.6, ,87, ,33, ,62, ,5.6, ,1.5, ,126.0, ,11.7, 
15,Stratford,San Joaquin Valley,2/23/2025,054,3.33, ,0.00, ,195, ,0.9, ,25.6,Y,4.6, ,14.8, ,86, ,30, ,54, ,5.5, ,1.5, ,125.5, ,12.0, 
15,Stratford,San Joaquin Valley,2/24/2025,055,3.66, ,0.00, ,178, ,1.0, ,26.8,Y,7.4, ,15.8, ,86, ,30, ,58, ,7.6, ,2.4, ,211.6, ,12.4, 
15,Stratford,San Joaquin Valley,2/25/2025,056,3.03, ,0.00, ,190, ,1.1, ,19.7, ,5.5, ,13.1, ,97, ,54, ,76, ,8.9, ,2.6, ,222.8, ,12.7, 
15,Stratford,San Joaquin Valley,2/26/2025,057,3.20, ,0.00, ,208, ,0.9, ,23.5, ,3.2, ,13.2, ,87, ,39, ,62, ,6.1, ,1.4, ,118.5, ,12.6, 
15,Stratford,San Joaquin Valley,2/27/2025,058,3.25, ,0.00, ,180, ,0.9, ,26.4,Y,4.7, ,14.3, ,77, ,28, ,57, ,5.9, ,2.0, ,168.7, ,12.7, 
15,Stratford,San Joaquin Valley,2/28/2025,059,3.06, ,0.00, ,122, ,0.9, ,25.2, ,7.4, ,16.2, ,82, ,24, ,50, ,5.6, ,2.4, ,208.4, ,12.9, 
15,Stratford,San Joaquin Valley,3/1/2025,060,4.25, ,0.00, ,206, ,0.8, ,26.8,Y,6.3, ,15.8, ,71, ,25, ,46, ,4.1, ,2.3, ,200.0, ,13.0, 
15,Stratford,San Joaquin Valley,3/2/2025,061,1.96, ,5.00, ,146, ,0.9, ,17.0, ,5.2, ,10.6, ,87, ,49, ,71, ,5.7, ,1.9, ,163.3, ,13.1, 
15,Stratford,San Joaquin Valley,3/3/2025,062,2.85, ,0.00, ,193, ,0.9, ,17.3, ,4.6, ,10.6, ,89, ,47, ,70, ,5.3, ,2.2, ,190.1, ,12.8, 
15,Stratford,San Joaquin Valley,3/4/2025,063,3.08, ,0.00, ,219, ,0.9, ,18.8, ,2.8, ,11.0, ,98, ,46, ,68, ,5.3, ,1.6, ,134.9, ,12.7, 
15,Stratford,San Joaquin Valley,3/5/2025,064,0.25, ,10.50, ,46, ,1.1, ,11.7, ,6.2, ,10.1, ,98, ,76, ,91, ,8.6, ,1.8, ,159.3, ,12.8, 
15,Stratford,San Joaquin Valley,3/6/2025,065,1.94, ,3.00, ,160, ,0.9, ,13.4, ,3.5, ,8.6, ,96, ,61, ,81, ,5.5, ,1.9, ,162.1, ,12.6, 
15,Stratford,San Joaquin Valley,3/7/2025,066,2.68, ,0.10, ,180, ,0.9, ,15.9, ,3.6, ,9.4, ,99, ,47, ,77, ,5.5, ,2.2, ,189.7, ,12.3, 
15,Stratford,San Joaquin Valley,3/8/2025,067,3.31, ,0.00, ,233, ,0.8, ,20.2, ,0.4, ,10.4, ,99, ,36, ,67, ,4.6, ,1.6, ,140.7, ,12.2, 
15,Stratford,San Joaquin Valley,3/9/2025,068,3.86, ,0.00, ,239, ,0.8, ,24.1, ,1.5, ,13.0, ,98, ,22, ,53, ,3.6, ,1.8, ,152.1, ,12.4, 
15,Stratford,San Joaquin Valley,3/10/2025,069,3.81, ,0.00, ,212, ,0.8, ,22.3, ,3.6, ,13.7, ,93, ,35, ,53, ,4.4, ,2.2, ,193.3, ,12.6, 
15,Stratford,San Joaquin Valley,3/11/2025,070,2.90, ,0.00, ,181, ,0.8, ,21.2, ,6.4, ,13.3, ,74, ,34, ,53, ,3.9, ,1.7, ,150.4, ,12.8, 
15,Stratford,San Joaquin Valley,3/12/2025,071,2.67, ,4.70, ,128, ,1.0, ,20.7, ,5.8, ,12.7, ,91, ,46, ,68, ,7.0, ,4.2,Y,362.0,Y,12.8, 
15,Stratford,San Joaquin Valley,3/13/2025,072,1.67, ,8.10, ,139, ,0.9, ,12.8, ,3.9, ,8.3, ,98, ,67, ,86, ,6.1, ,3.0, ,258.5, ,12.6, 
15,Stratford,San Joaquin Valley,3/14/2025,073,1.29, ,3.30, ,115, ,0.9, ,12.8, ,3.0, ,7.5, ,99, ,75, ,90, ,6.0, ,2.5, ,213.1, ,12.1, 
15,Stratford,San Joaquin Valley,3/15/2025,074,3.19, ,0.10, ,238, ,1.0, ,17.3, ,2.9, ,10.3, ,99, ,50, ,77, ,6.5, ,1.6, ,135.0, ,12.0, 
15,Stratford,San Joaquin Valley,3/16/2025,075,2.96, ,0.00, ,185, ,1.0, ,20.4, ,3.2, ,11.8, ,100, ,48, ,75, ,7.5, ,2.1, ,180.0, ,12.3, 
15,Stratford,San Joaquin Valley,3/17/2025,076,1.60, ,6.60, ,124, ,1.2, ,15.9, ,9.0, ,11.9, ,94, ,67, ,84, ,9.3, ,2.5, ,215.3, ,12.6, 
15,Stratford,San Joaquin Valley,3/18/2025,077,3.57, ,0.00, ,247, ,1.0, ,16.5, ,5.7, ,11.0, ,97, ,51, ,74, ,6.4, ,3.1, ,266.0, ,12.7, 
15,Stratford,San Joaquin Valley,3/19/2025,078,3.25, ,0.00, ,217, ,0.9, ,20.0, ,1.9, ,11.7, ,94, ,42, ,67, ,5.7, ,1.7, ,147.8, ,12.6, 
15,Stratford,San Joaquin Valley,3/20/2025,079,3.99, ,0.00, ,240, ,0.9, ,19.7, ,5.9, ,12.5, ,88, ,45, ,65, ,6.2, ,3.2, ,275.0, ,12.8, 
15,Stratford,San Joaquin Valley,3/21/2025,080,4.23, ,0.00, ,242, ,0.9, ,21.1, ,3.5, ,12.8, ,87, ,34, ,59, ,4.9, ,2.4, ,208.2, ,12.9, 
15,Stratford,San Joaquin Valley,3/22/2025,081,3.37, ,0.00, ,187, ,1.1, ,20.4, ,6.7, ,13.6, ,91, ,47, ,68, ,7.8, ,2.7, ,235.1, ,13.0, 
15,Stratford,San Joaquin Valley,3/23/2025,082,4.18, ,0.00, ,254, ,1.2, ,23.7, ,5.5, ,15.1, ,97, ,45, ,69, ,9.5, ,2.0, ,168.9, ,13.2, 
15,Stratford,San Joaquin Valley,3/24/2025,083,4.48, ,0.00, ,259, ,1.3, ,29.0, ,7.2, ,18.2, ,90, ,40, ,64, ,11.3, ,1.5, ,132.1, ,13.7, 
15,Stratford,San Joaquin Valley,3/25/2025,084,4.79, ,0.00, ,257, ,1.5,Y,31.9,Y,12.1, ,21.3,Y,88, ,34, ,60,Y,13.2,Y,1.8, ,151.3, ,14.5, 
15,Stratford,San Joaquin Valley,3/26/2025,085,5.18, ,0.00, ,259, ,1.2, ,29.9, ,11.9, ,20.0, ,79, ,22, ,50, ,9.3, ,2.2, ,191.7, ,15.3, 
15,Stratford,San Joaquin Valley,3/27/2025,086,4.70, ,0.00, ,253, ,1.2, ,26.4, ,9.9, ,17.3, ,89, ,38, ,61, ,9.6, ,2.7, ,234.7, ,15.5, 
15,Stratford,San Joaquin Valley,3/28/2025,087,4.18, ,0.00, ,214, ,1.0, ,21.2, ,8.4, ,14.7, ,86, ,43, ,60, ,6.9, ,3.3, ,285.8, ,15.6, 
15,Stratford,San Joaquin Valley,3/29/2025,088,4.23, ,0.00, ,257, ,0.9, ,20.1, ,7.2, ,13.7, ,80, ,31, ,54, ,4.6, ,2.9, ,251.9, ,15.4, 
15,Stratford,San Joaquin Valley,3/30/2025,089,3.17, ,1.20, ,185, ,1.2, ,20.4, ,9.8, ,14.8, ,91, ,59, ,72, ,9.7, ,3.4, ,295.1, ,15.2, 
15,Stratford,San Joaquin Valley,3/31/2025,090,3.83, ,0.40, ,175, ,1.1, ,21.5, ,10.3, ,16.2, ,89, ,38, ,61, ,8.8, ,3.6, ,308.4, ,15.3, 
15,Stratford,San Joaquin Valley,4/1/2025,091,2.87, ,1.30, ,203, ,0.9, ,17.3, ,3.6, ,10.7, ,96, ,44, ,71, ,5.7, ,2.0, ,169.3, ,15.0, 
15,Stratford,San Joaquin Valley,4/2/2025,092,3.10, ,0.10, ,210, ,0.9, ,16.6, ,3.6, ,10.3, ,97, ,48, ,71, ,5.2, ,2.1, ,181.3, ,14.7, 
15,Stratford,San Joaquin Valley,4/3/2025,093,3.88, ,0.00, ,246, ,0.8, ,19.5, ,2.8, ,11.2, ,90, ,38, ,61, ,3.9, ,2.2, ,192.2, ,14.4, 
15,Stratford,San Joaquin Valley,4/4/2025,094,4.84, ,0.00, ,282, ,0.8, ,22.5, ,3.2, ,13.3, ,83, ,29, ,52, ,3.6, ,2.3, ,197.4, ,14.3, 
15,Stratford,San Joaquin Valley,4/5/2025,095,4.99, ,0.00, ,278, ,0.7, ,25.3, ,5.8, ,15.5, ,68, ,23, ,42, ,2.6, ,1.8, ,152.3, ,14.5, 
15,Stratford,San Joaquin Valley,4/6/2025,096,5.19, ,0.00, ,280, ,0.9, ,27.6, ,6.5, ,17.5, ,70, ,24, ,43, ,4.9, ,1.7, ,145.3, ,14.8, 
15,Stratford,San Joaquin Valley,4/7/2025,097,5.36, ,0.00, ,257, ,1.1, ,27.0, ,8.9, ,18.6, ,75, ,31, ,51, ,8.4, ,3.1, ,263.7, ,15.3, 
15,Stratford,San Joaquin Valley,4/8/2025,098,5.43, ,0.00, ,279, ,1.2, ,25.5, ,10.9, ,17.9, ,82, ,41, ,58, ,9.5, ,3.4, ,289.6, ,15.7, 
15,Stratford,San Joaquin Valley,4/9/2025,099,5.37, ,0.00, ,286, ,1.2, ,29.2, ,8.0, ,18.8, ,78, ,32, ,54, ,9.2, ,2.0, ,173.0, ,15.9, 
15,Stratford,San Joaquin Valley,4/10/2025,100,6.05, ,0.00, ,285, ,1.3, ,31.5, ,10.0, ,21.5, ,76, ,29, ,49, ,10.4, ,2.4, ,210.1, ,16.4, 
15,Stratford,San Joaquin Valley,4/11/2025,101,5.82, ,0.00, ,273, ,1.1, ,29.9, ,11.6, ,21.2, ,76, ,27, ,45, ,8.8, ,2.6, ,220.4, ,16.8, 
15,Stratford,San Joaquin Valley,4/12/2025,102,6.40, ,0.00, ,295, ,0.9, ,28.6, ,10.5, ,19.9, ,62, ,24, ,38, ,5.3, ,3.0, ,256.3, ,17.0, 
15,Stratford,San Joaquin Valley,4/13/2025,103,5.68, ,0.00, ,298, ,0.9, ,28.1, ,8.7, ,18.3, ,72, ,24, ,45, ,6.0, ,2.1, ,181.2, ,16.9, 
15,Stratford,San Joaquin Valley,4/14/2025,104,5.66, ,0.00, ,274, ,1.0, ,31.6, ,9.9, ,21.3, ,64, ,24, ,38, ,6.6, ,1.8, ,151.2, ,17.0, 
15,Stratford,San Joaquin Valley,4/15/2025,105,5.16, ,0.00, ,239, ,1.1, ,28.1, ,14.6, ,22.7, ,64, ,31, ,42, ,9.0, ,2.7, ,229.6, ,17.4, 
15,Stratford,San Joaquin Valley,4/16/2025,106,4.82, ,0.00, ,253, ,1.1, ,23.8, ,10.1, ,17.5, ,77, ,42, ,55, ,8.3, ,2.3, ,195.1, ,17.5, 
15,Stratford,San Joaquin Valley,4/17/2025,107,4.11, ,0.00, ,207, ,1.1, ,22.5, ,13.2, ,17.1, ,71, ,48, ,58, ,8.8, ,2.8, ,244.0, ,17.5, 
15,Stratford,San Joaquin Valley,4/18/2025,108,4.76, ,0.00, ,248, ,1.1, ,23.7, ,9.7, ,16.6, ,79, ,32, ,56, ,7.8, ,2.8, ,245.8, ,17.5, 
15,Stratford,San Joaquin Valley,4/19/2025,109,5.79, ,0.00, ,306, ,0.9, ,28.2, ,7.4, ,18.3, ,83, ,25, ,44, ,5.9, ,1.8, ,155.9, ,17.3, 
15,Stratford,San Joaquin Valley,4/20/2025,110,6.09, ,0.00, ,310, ,0.9, ,29.0, ,8.1, ,19.0, ,77, ,22, ,43, ,6.0, ,2.3, ,199.5, ,17.5, 
15,Stratford,San Joaquin Valley,4/21/2025,111,6.59, ,0.00, ,313, ,0.9, ,30.5, ,9.2, ,20.4, ,67, ,20, ,36, ,5.0, ,2.4, ,204.9, ,17.6, 
15,Stratford,San Joaquin Valley,4/22/2025,112,6.49, ,0.00, ,299, ,0.9, ,31.0, ,8.6, ,21.2, ,61, ,24, ,37, ,6.1, ,2.2, ,188.9, ,17.7, 
15,Stratford,San Joaquin Valley,4/23/2025,113,6.22, ,0.00, ,309, ,0.8, ,27.2, ,7.8, ,18.0, ,61, ,22, ,37, ,3.2, ,2.5, ,211.7, ,18.1, 
15,Stratford,San Joaquin Valley,4/24/2025,114,4.80, ,0.00, ,268, ,1.0, ,23.6, ,6.5, ,15.7, ,76, ,32, ,55, ,6.6, ,2.3, ,200.4, ,18.2, 
15,Stratford,San Joaquin Valley,4/25/2025,115,3.14, ,0.00, ,181, ,0.9, ,19.3, ,11.0, ,14.3, ,72, ,46, ,58, ,6.2, ,2.5, ,219.9, ,17.8, 
15,Stratford,San Joaquin Valley,4/26/2025,116,1.39, ,5.10, ,110, ,1.1, ,14.5,Y,9.9, ,11.3, ,96, ,67, ,82, ,8.4, ,2.0, ,175.1, ,17.3, 
15,Stratford,San Joaquin Valley,4/27/2025,117,2.90, ,0.00, ,183, ,1.1, ,18.9, ,8.3, ,13.5, ,95, ,49, ,71, ,8.4, ,1.9, ,162.8, ,16.8, 
15,Stratford,San Joaquin Valley,4/28/2025,118,4.88, ,0.00, ,285, ,1.1, ,22.3, ,6.4, ,14.9, ,95, ,44, ,66, ,8.6, ,2.6, ,227.9, ,16.8, 
15,Stratford,San Joaquin Valley,4/29/2025,119,5.73, ,0.00, ,318, ,1.2, ,28.0, ,9.3, ,19.2, ,85, ,34, ,55, ,10.0, ,1.7, ,145.0, ,17.0, 
15,Stratford,San Joaquin Valley,4/30/2025,120,6.18, ,0.00, ,292, ,1.3, ,30.6, ,11.7, ,22.0, ,79, ,30, ,48, ,10.3, ,1.9, ,163.0, ,17.7, 
15,Stratford,San Joaquin Valley,5/1/2025,121,6.45, ,0.00, ,312, ,1.3, ,31.4, ,13.1, ,22.3, ,74, ,30, ,48, ,10.8, ,2.2, ,187.6, ,18.2, 
15,Stratford,San Joaquin Valley,5/2/2025,122,7.30, ,0.00, ,318, ,1.2, ,31.7, ,12.2, ,22.3, ,71, ,27, ,43, ,9.0, ,3.4, ,289.8, ,18.6, 
15,Stratford,San Joaquin Valley,5/3/2025,123,3.66, ,0.20, ,178, ,1.1, ,23.7, ,13.5, ,18.1, ,67, ,45, ,55, ,8.9, ,2.5, ,213.4, ,18.6, 
15,Stratford,San Joaquin Valley,5/4/2025,124,5.07, ,0.00, ,266, ,1.1, ,23.9, ,8.5, ,16.7, ,75, ,42, ,57, ,8.1, ,2.2, ,191.9, ,18.3, 
15,Stratford,San Joaquin Valley,5/5/2025,125,6.68, ,0.00, ,322, ,1.1, ,28.2, ,10.1, ,20.3, ,77, ,34, ,48, ,9.0, ,2.8, ,244.5, ,18.3, 
15,Stratford,San Joaquin Valley,5/6/2025,126,7.43, ,0.00, ,333, ,0.9, ,31.1, ,10.6, ,21.7, ,71, ,15, ,34, ,5.2, ,2.6, ,222.8, ,18.5, 
15,Stratford,San Joaquin Valley,5/7/2025,127,6.77, ,0.00, ,328, ,1.1, ,30.7, ,10.5, ,21.0, ,66, ,25, ,42, ,7.7, ,2.3, ,194.8, ,18.6, 
15,Stratford,San Joaquin Valley,5/8/2025,128,7.10, ,0.00, ,330, ,1.2, ,33.2, ,12.4, ,23.1, ,75, ,22, ,43, ,9.7, ,2.5, ,219.0, ,18.9, 
15,Stratford,San Joaquin Valley,5/9/2025,129,7.89, ,0.00, ,333, ,1.2, ,35.6, ,12.8, ,25.7, ,70, ,22, ,37, ,9.8, ,2.8, ,241.4, ,19.2, 
15,Stratford,San Joaquin Valley,5/10/2025,130,8.09, ,0.00, ,331, ,1.2, ,37.0, ,15.6, ,27.3, ,60, ,19, ,32, ,9.2, ,2.7, ,234.2, ,19.5, 
15,Stratford,San Joaquin Valley,5/11/2025,131,8.26, ,0.00, ,339, ,0.9, ,32.6, ,11.9, ,23.8, ,50, ,19, ,30, ,4.9, ,3.6, ,307.5, ,19.7, 
15,Stratford,San Joaquin Valley,5/12/2025,132,6.26, ,0.00, ,312, ,0.9, ,25.9, ,9.5, ,17.3, ,73, ,29, ,46, ,5.7, ,3.4, ,294.5, ,19.4, 
15,Stratford,San Joaquin Valley,5/13/2025,133,5.60, ,0.00, ,292, ,0.9, ,22.6, ,7.4, ,15.4, ,73, ,37, ,53, ,5.8, ,3.0, ,260.3, ,18.3, 
15,Stratford,San Joaquin Valley,5/14/2025,134,6.39, ,0.00, ,331, ,0.9, ,26.4, ,7.1, ,18.0, ,72, ,28, ,46, ,6.1, ,2.1, ,181.1, ,18.1, 
15,Stratford,San Joaquin Valley,5/15/2025,135,6.93, ,0.00, ,338, ,1.0, ,29.7, ,9.7, ,20.7, ,67, ,27, ,41, ,7.1, ,2.4, ,208.9, ,18.3, 
15,Stratford,San Joaquin Valley,5/16/2025,136,6.77, ,0.00, ,322, ,1.1, ,31.2, ,10.3, ,22.5, ,65, ,23, ,39, ,8.0, ,2.0, ,173.1, ,18.8, 
15,Stratford,San Joaquin Valley,5/17/2025,137,7.36, ,0.00, ,312, ,1.1, ,27.4, ,12.6, ,19.7, ,63, ,33, ,46, ,7.7, ,3.6, ,309.1, ,19.2, 
15,Stratford,San Joaquin Valley,5/18/2025,138,7.57, ,0.00, ,338, ,0.9, ,28.3, ,8.4, ,19.2, ,75, ,22, ,41, ,5.7, ,3.3, ,286.8, ,19.0, 
15,Stratford,San Joaquin Valley,5/19/2025,139,8.21, ,0.00, ,343, ,1.0, ,31.2, ,10.5, ,22.2, ,55, ,26, ,39, ,7.6, ,3.5, ,304.6, ,18.9, 
15,Stratford,San Joaquin Valley,5/20/2025,140,8.46, ,0.00, ,344, ,1.0, ,31.7, ,15.4, ,23.4, ,57, ,21, ,36, ,7.6, ,4.0, ,343.3, ,19.1, 
15,Stratford,San Joaquin Valley,5/21/2025,141,7.75, ,0.00, ,350, ,0.9, ,33.5, ,9.4, ,23.0, ,55, ,18, ,32, ,5.3, ,2.4, ,208.4, ,19.2, 
15,Stratford,San Joaquin Valley,5/22/2025,142,8.76, ,0.00, ,346, ,1.0, ,33.5, ,12.1, ,23.9, ,57, ,19, ,32, ,6.3, ,3.8, ,327.2, ,19.4, 
